key,sha,message,filename
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/queries/clientpositive/nonmr_fetch.q
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/annotate_stats_part.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/cbo_rp_simple_select.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/cbo_simple_select.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/filter_in_or_dup.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/input42.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/input_part9.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_1.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_11.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_12.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_13.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_2.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_3.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_4.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_5.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_6.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_7.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_8.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_dml_9.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_query_multiskew_1.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_query_multiskew_2.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_query_multiskew_3.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_query_oneskew_1.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_query_oneskew_2.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/list_bucket_query_oneskew_3.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/nonmr_fetch.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/ppr_pushdown3.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/rand_partitionpruner3.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/truncate_column_list_bucket.q.out
HIVE-20210,65f02d2f99b990cb28fd6a832fa3425042e60a04,HIVE-20210 : Simple Fetch optimizer should lead to MapReduce when filter on non-partition column and conversion is minimal (Jeffery Yan via Ashutosh Chauhan),ql/src/test/results/clientpositive/union_view.q.out
HIVE-15077,53a590b5372c30369aae8c7b32895edc6026112e,"HIVE-15077 - Acid LockManager is unfair (Eugene Koifman, reviewed by Alan Gates)",ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java
HIVE-15077,53a590b5372c30369aae8c7b32895edc6026112e,"HIVE-15077 - Acid LockManager is unfair (Eugene Koifman, reviewed by Alan Gates)",ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java
HIVE-15077,53a590b5372c30369aae8c7b32895edc6026112e,"HIVE-15077 - Acid LockManager is unfair (Eugene Koifman, reviewed by Alan Gates)",standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-16491,9559306c3698a453609fe1ea47fddf219ca397b3,HIVE-16491 : CBO cant handle join involving complex types in on condition (Miklos Gergely via Ashutosh Chauhan),itests/src/test/resources/testconfiguration.properties
HIVE-16491,9559306c3698a453609fe1ea47fddf219ca397b3,HIVE-16491 : CBO cant handle join involving complex types in on condition (Miklos Gergely via Ashutosh Chauhan),ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinTypeCheckCtx.java
HIVE-16491,9559306c3698a453609fe1ea47fddf219ca397b3,HIVE-16491 : CBO cant handle join involving complex types in on condition (Miklos Gergely via Ashutosh Chauhan),ql/src/test/queries/clientpositive/vector_complex_join.q
HIVE-16491,9559306c3698a453609fe1ea47fddf219ca397b3,HIVE-16491 : CBO cant handle join involving complex types in on condition (Miklos Gergely via Ashutosh Chauhan),ql/src/test/results/clientpositive/llap/vector_complex_join.q.out
HIVE-16491,9559306c3698a453609fe1ea47fddf219ca397b3,HIVE-16491 : CBO cant handle join involving complex types in on condition (Miklos Gergely via Ashutosh Chauhan),ql/src/test/results/clientpositive/vector_complex_join.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/queries/clientpositive/groupby_multialias.q
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/complex_alias.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/groupby_multialias.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/order3.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/perf/spark/query19.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/perf/spark/query55.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/perf/spark/query71.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/perf/tez/query19.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/perf/tez/query55.q.out
HIVE-18250,7ea263cbe20eab04a813d270fc8cddc9ad80e7dc,"HIVE-18250: CBO gets turned off with duplicates in RR error (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/perf/tez/query71.q.out
HIVE-17620,2a89e83c2f9c7160617618910c99178bb5ef7bc5,HIVE-17620: Use the default MR scratch directory (HDFS) in the only case when hive.blobstore.optimizations.enabled=true AND isFinalJob=true (Gergely Hajós reviewed by Rajesh Balamohan via Zoltan Haindrich),itests/hive-blobstore/src/test/results/clientpositive/write_final_output_blobstore.q.out
HIVE-17620,2a89e83c2f9c7160617618910c99178bb5ef7bc5,HIVE-17620: Use the default MR scratch directory (HDFS) in the only case when hive.blobstore.optimizations.enabled=true AND isFinalJob=true (Gergely Hajós reviewed by Rajesh Balamohan via Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/Context.java
HIVE-17620,2a89e83c2f9c7160617618910c99178bb5ef7bc5,HIVE-17620: Use the default MR scratch directory (HDFS) in the only case when hive.blobstore.optimizations.enabled=true AND isFinalJob=true (Gergely Hajós reviewed by Rajesh Balamohan via Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/optimizer/GenMapRedUtils.java
HIVE-17620,2a89e83c2f9c7160617618910c99178bb5ef7bc5,HIVE-17620: Use the default MR scratch directory (HDFS) in the only case when hive.blobstore.optimizations.enabled=true AND isFinalJob=true (Gergely Hajós reviewed by Rajesh Balamohan via Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-17620,2a89e83c2f9c7160617618910c99178bb5ef7bc5,HIVE-17620: Use the default MR scratch directory (HDFS) in the only case when hive.blobstore.optimizations.enabled=true AND isFinalJob=true (Gergely Hajós reviewed by Rajesh Balamohan via Zoltan Haindrich),ql/src/test/org/apache/hadoop/hive/ql/exec/TestContext.java
HIVE-18050,179e32f0bd1ea915bb49aec389cba698af92150b,"HIVE-18050 : LlapServiceDriver shoud split HIVE_AUX_JARS_PATH by ':' instead of ',' (Aegeaner, reviewed by Sergey Shelukhin)",llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/gen/vectorization/ExpressionTemplates/ColumnDivideColumn.txt
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/LongColModuloLongColumn.java
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMod.java
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorArithmeticExpressions.java
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/test/queries/clientpositive/vectorization_div0.q
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/test/results/clientpositive/spark/vectorization_div0.q.out
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/test/results/clientpositive/tez/vectorization_div0.q.out
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",ql/src/test/results/clientpositive/vectorization_div0.q.out
HIVE-16756,987d13099335a79ab2c3a85535d8164caad6bdb3,"HIVE-16756 : Vectorization: LongColModuloLongColumn throws java.lang.ArithmeticException: / by zero (Vihang Karajgaonkar, reviewed by Matt McCline)",vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java
HIVE-17391,599a74f8f28c088d49194960b3fe664650636f4c,HIVE-17391 Compaction fails if there is an empty value in tblproperties (Steve Yeom via Eugene Koifman),common/src/java/org/apache/hadoop/hive/common/StringableMap.java
HIVE-17391,599a74f8f28c088d49194960b3fe664650636f4c,HIVE-17391 Compaction fails if there is an empty value in tblproperties (Steve Yeom via Eugene Koifman),ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-17682,d376157bb507f251e121b59e7c2de9d96061d1b0,"HIVE-17682: Vectorization: IF stmt produces wrong results (Matt McCline, reviewed by Gopal Vijayaraghavan)",ql/src/gen/vectorization/ExpressionTemplates/IfExprColumnScalar.txt
HIVE-17682,d376157bb507f251e121b59e7c2de9d96061d1b0,"HIVE-17682: Vectorization: IF stmt produces wrong results (Matt McCline, reviewed by Gopal Vijayaraghavan)",ql/src/test/queries/clientpositive/vector_if_expr_2.q
HIVE-17682,d376157bb507f251e121b59e7c2de9d96061d1b0,"HIVE-17682: Vectorization: IF stmt produces wrong results (Matt McCline, reviewed by Gopal Vijayaraghavan)",ql/src/test/results/clientpositive/vector_if_expr_2.q.out
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/java/org/apache/hadoop/hive/ql/Context.java
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/queries/clientpositive/masking_12.q
HIVE-17664,8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",ql/src/test/results/clientpositive/masking_12.q.out
HIVE-17429,8482c5fbe9d2b9a62132e0e94d5578a5eaa22fbd,"HIVE-17429: Hive JDBC doesn't return rows when querying Impala (Zach Amsden, reviewed by Aihua Xu)",jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreEventListenerConstants.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreListenerNotifier.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/java/org/apache/hadoop/hive/metastore/RawStore.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java
HIVE-17150,a282e5d942fbd22b6bbae9d3ed809b44713b11d2,"HIVE-17150: CREATE INDEX execute HMS out-of-transaction listener calls inside a transaction (Sergio Pena, reviewed by Vihang Karajgaonkar)",metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java
HIVE-17085,b9fc5fc10e53124e5ad41e9ab367f5e45ba44b43,HIVE-17085: ORC file merge/concatenation should do full schema check (Prasanth Jaychandran reviewed by Zoltan Haindrich),itests/src/test/resources/testconfiguration.properties
HIVE-17085,b9fc5fc10e53124e5ad41e9ab367f5e45ba44b43,HIVE-17085: ORC file merge/concatenation should do full schema check (Prasanth Jaychandran reviewed by Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/exec/OrcFileMergeOperator.java
HIVE-17085,b9fc5fc10e53124e5ad41e9ab367f5e45ba44b43,HIVE-17085: ORC file merge/concatenation should do full schema check (Prasanth Jaychandran reviewed by Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileKeyWrapper.java
HIVE-17085,b9fc5fc10e53124e5ad41e9ab367f5e45ba44b43,HIVE-17085: ORC file merge/concatenation should do full schema check (Prasanth Jaychandran reviewed by Zoltan Haindrich),ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileStripeMergeRecordReader.java
HIVE-17085,b9fc5fc10e53124e5ad41e9ab367f5e45ba44b43,HIVE-17085: ORC file merge/concatenation should do full schema check (Prasanth Jaychandran reviewed by Zoltan Haindrich),ql/src/test/queries/clientpositive/orc_merge_incompat_schema.q
