Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax
File,GenericUDFOPMinus.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,20.5,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,96.0,10.0,69.0,61.0,4.0,17.0,10.0,14.0,10.0,4.0,1.0,1.0,1.0,3.0,0.0,0.25,3.0,3.0,3.0,3.0,0.0,1.7777777777777777,3.0,2.0,8.055555555555555,12.0,1.0,1.0,1.0,0.0,0.0,0.0
File,GenericUDFOPMod.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,15.5,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,139.0,15.0,103.0,52.0,36.0,21.0,44.0,62.0,29.0,36.0,3.0,3.0,3.0,3.0,0.0,0.2,17.0,17.0,17.0,11.0,0.0,1.9411764705882353,5.0,3.0,4.705882352941177,9.0,1.0,1.4705882352941178,3.0,0.0,0.4117647058823529,1.0
File,GenericUDFOPMultiply.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,116.0,15.0,80.0,50.0,22.0,21.0,35.0,46.0,27.0,20.0,2.0,2.0,2.0,3.0,0.0,0.26,10.0,10.0,10.0,9.0,0.0,2.2777777777777777,4.0,2.0,5.888888888888889,12.0,1.0,1.0555555555555556,2.0,0.0,0.05555555555555555,1.0
File,GenericUDFOPNegative.java,30.0,2.0,28.0,1.0,7.0,3.0,7.0,7.0,1.0,24.5,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,108.0,9.0,81.0,33.0,44.0,18.0,50.0,57.0,27.0,33.0,13.0,5.0,13.0,2.0,0.0,0.22,14.0,6.0,14.0,14.0,0.0,4.363636363636363,32.0,7.0,9.181818181818182,16.0,1.0,2.090909090909091,13.0,0.0,0.09090909090909091,1.0
File,GenericUDFOPNot.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,12.333333333333334,0.16666666666666666,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,71.0,7.0,43.0,26.0,13.0,21.0,23.0,29.0,19.0,12.0,2.0,2.0,2.0,2.8333333333333335,41.833333333333336,0.49,5.0,5.0,5.0,3.0,0.0,3.0526315789473686,25.0,1.0,2.9473684210526314,12.0,1.0,1.9473684210526316,12.0,0.0,0.42105263157894735,2.0
File,GenericUDFOPNotEqual.java,20.0,0.0,20.0,0.0,5.0,3.0,5.0,5.0,1.0,10.0,0.5,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,162.0,16.0,126.0,74.0,45.0,20.0,38.0,47.0,17.0,32.0,12.0,6.0,12.0,4.5,0.0,0.16,14.0,8.0,14.0,14.0,0.0,6.75,25.0,1.0,4.75,12.0,1.0,4.25,12.0,0.0,0.75,2.0
File,GenericUDFOPNotEqualNS.java,9.0,0.0,9.0,0.0,2.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,45.0,5.0,22.0,9.0,10.0,18.0,10.0,15.0,7.0,10.0,3.0,3.0,5.0,5.0,0.0,0.82,4.0,4.0,6.0,4.0,0.0,1.0,2.0,1.0,2.5,4.0,1.0,2.0,3.0,0.0,0.5,1.0
File,GenericUDFOPNotFalse.java,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,65.0,8.0,40.0,24.0,12.0,17.0,21.0,27.0,18.0,11.0,2.0,2.0,2.0,2.0,63.0,0.42,5.0,5.0,6.0,4.0,0.0,2.0,3.0,1.0,2.75,5.0,1.0,1.25,2.0,0.0,0.25,1.0
File,GenericUDFOPNotNull.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,68.0,7.0,40.0,25.0,10.0,21.0,19.0,25.0,17.0,9.0,2.0,2.0,2.0,2.0,75.0,0.53,5.0,5.0,5.0,4.0,0.0,1.75,3.0,1.0,1.75,3.0,1.0,1.25,2.0,0.0,0.25,1.0
File,GenericUDFOPNotTrue.java,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,65.0,8.0,40.0,24.0,12.0,17.0,21.0,27.0,18.0,11.0,2.0,2.0,2.0,2.0,63.0,0.42,5.0,5.0,6.0,4.0,0.0,2.0,3.0,1.0,2.75,5.0,1.0,1.25,2.0,0.0,0.25,1.0
File,GenericUDFOPNull.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,68.0,7.0,40.0,25.0,10.0,21.0,19.0,25.0,17.0,9.0,2.0,2.0,2.0,2.0,75.0,0.53,5.0,5.0,5.0,4.0,0.0,1.75,3.0,1.0,1.75,3.0,1.0,1.25,2.0,0.0,0.25,1.0
File,GenericUDFOPNumericMinus.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,98.0,13.0,64.0,36.0,21.0,21.0,35.0,45.0,27.0,20.0,1.0,1.0,1.0,4.0,0.0,0.33,9.0,9.0,9.0,9.0,3.0,3.25,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
File,GenericUDFOPNumericPlus.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,107.0,13.0,64.0,36.0,21.0,30.0,35.0,45.0,27.0,20.0,1.0,1.0,1.0,4.0,0.0,0.47,9.0,9.0,9.0,9.0,3.0,3.25,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
File,GenericUDFOPOr.java,14.0,1.0,14.0,0.0,3.0,3.0,3.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,108.0,9.0,79.0,37.0,35.0,20.0,44.0,58.0,30.0,32.0,5.0,5.0,5.0,2.0,63.0,0.25,12.0,12.0,12.0,8.0,0.0,2.25,4.0,1.0,2.75,4.0,1.0,3.75,7.0,0.0,1.5,3.0
File,GenericUDFOPPlus.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,20.5,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,102.0,9.0,67.0,59.0,4.0,26.0,10.0,14.0,10.0,4.0,1.0,1.0,1.0,3.0,0.0,0.39,3.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,8.409090909090908,12.0,1.0,1.0,1.0,0.0,0.0,0.0
File,GenericUDFOPPositive.java,9.0,1.0,8.0,0.0,2.0,2.0,2.0,2.0,1.0,17.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,46.0,8.0,21.0,9.0,8.0,17.0,9.0,14.0,7.0,8.0,3.0,3.0,3.0,2.0,0.0,0.81,4.0,4.0,4.0,4.0,0.0,2.5454545454545454,12.0,3.0,8.0,11.0,1.0,1.1818181818181819,3.0,0.0,0.09090909090909091,1.0
File,GenericUDFOPTrue.java,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,65.0,8.0,40.0,24.0,12.0,17.0,21.0,27.0,18.0,11.0,2.0,2.0,2.0,2.0,63.0,0.42,5.0,5.0,6.0,4.0,0.0,2.0,3.0,1.0,2.75,5.0,1.0,1.25,2.0,0.0,0.25,1.0
File,GenericUDFOctetLength.java,23.0,3.0,20.0,0.0,5.0,4.0,5.0,2.0,1.0,17.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,114.0,13.0,84.0,34.0,44.0,17.0,42.0,54.0,26.0,30.0,7.0,6.0,7.0,2.0,50.0,0.2,14.0,11.0,14.0,6.0,1.0,5.0,9.0,2.0,5.333333333333333,9.0,1.0,7.0,12.0,0.0,1.0,2.0
File,GenericUDFParamUtils.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,4.0,0.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,77.0,9.0,48.0,31.0,16.0,20.0,28.0,36.0,27.0,14.0,2.0,2.0,2.0,1.0,0.0,0.42,7.0,7.0,7.0,5.0,3.0,4.5,5.0,2.0,3.0,4.0,1.0,1.5,2.0,0.0,0.5,1.0
File,GenericUDFPosMod.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,8.0,1.0,126.0,15.0,89.0,38.0,36.0,22.0,43.0,61.0,28.0,36.0,3.0,3.0,3.0,3.0,0.0,0.25,17.0,17.0,17.0,11.0,0.0,2.0,6.0,3.0,4.764705882352941,9.0,1.0,1.4705882352941178,3.0,0.0,0.4117647058823529,1.0
File,GenericUDFPower.java,19.0,2.0,17.0,0.0,3.0,3.0,4.0,2.0,1.0,18.5,0.0,1.0,0.0,0.0,4.0,4.0,7.0,4.0,0.0,0.0,0.0,4.0,132.0,18.0,97.0,39.0,48.0,17.0,49.0,63.0,32.0,35.0,6.0,6.0,7.0,1.5,30.5,0.18,13.0,13.0,15.0,8.0,1.0,4.545454545454546,16.0,2.0,8.909090909090908,15.0,1.0,3.4545454545454546,24.0,0.0,0.2727272727272727,2.0
File,GenericUDFPrintf.java,31.0,3.0,28.0,1.0,8.0,4.0,9.0,1.0,1.0,19.5,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,159.0,16.0,117.0,47.0,66.0,26.0,59.0,73.0,39.0,40.0,17.0,6.0,17.0,1.5,22.0,0.22,24.0,13.0,27.0,3.0,1.0,5.857142857142857,22.0,2.0,10.142857142857142,13.0,1.0,4.285714285714286,18.0,0.0,0.7142857142857143,3.0
File,GenericUDFQuarter.java,8.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,14.5,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,3.0,85.0,10.0,52.0,34.0,20.0,23.0,33.0,39.0,27.0,16.0,2.0,2.0,2.0,2.0,31.5,0.44,5.0,5.0,5.0,4.0,1.0,3.272727272727273,11.0,1.0,4.181818181818182,8.0,1.0,1.4545454545454546,2.0,0.0,0.45454545454545453,1.0
File,GenericUDFRTrim.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,45.0,5.0,19.0,14.0,2.0,21.0,7.0,10.0,8.0,2.0,1.0,1.0,1.0,2.5,0.0,1.11,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
File,GenericUDFReflect.java,30.0,4.0,23.0,3.0,4.0,4.0,5.0,1.0,1.0,26.0,0.6666666666666666,1.0,0.0,0.0,3.0,3.0,9.0,3.0,0.0,0.0,1.0,2.0,149.0,21.0,100.0,43.0,50.0,28.0,54.0,67.0,36.0,36.0,7.0,7.0,10.0,2.6666666666666665,50.666666666666664,0.28,12.0,12.0,15.0,3.0,0.0,6.5,19.0,1.0,7.666666666666667,20.0,0.0,14.0,64.0,0.0,1.0833333333333333,3.0
File,GenericUDFReflect2.java,28.0,1.0,27.0,1.0,7.0,4.0,7.0,5.0,1.0,43.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,2.0,182.0,13.0,147.0,55.0,82.0,22.0,85.0,102.0,45.0,62.0,17.0,7.0,17.0,3.0,50.0,0.15,28.0,17.0,29.0,18.0,0.0,7.5,19.0,1.0,9.25,20.0,1.0,28.0,64.0,0.0,0.75,1.0
File,GenericUDFRegExp.java,18.0,2.0,15.0,0.0,3.0,3.0,3.0,2.0,1.0,18.0,0.0,1.0,0.0,1.0,4.0,4.0,7.0,4.0,0.0,0.0,1.0,3.0,133.0,18.0,93.0,44.0,43.0,22.0,55.0,68.0,35.0,37.0,7.0,7.0,7.0,2.0,61.0,0.24,12.0,12.0,12.0,7.0,0.0,4.75,10.0,1.0,5.75,11.0,1.0,4.0,11.0,0.0,1.0,2.0
File,GenericUDFRestrictInformationSchema.java,18.0,1.0,16.0,0.0,4.0,4.0,5.0,3.0,1.0,25.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,129.0,13.0,93.0,42.0,41.0,23.0,42.0,59.0,33.0,29.0,12.0,12.0,15.0,2.0,25.0,0.25,16.0,16.0,19.0,11.0,0.0,3.25,10.0,1.0,4.75,14.0,1.0,22.5,86.0,0.0,1.75,6.0
File,GenericUDFRot13.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,50.0,7.0,25.0,18.0,3.0,18.0,12.0,16.0,13.0,3.0,1.0,1.0,1.0,2.0,0.0,0.72,3.0,3.0,3.0,3.0,0.0,0.6666666666666666,1.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,GenericUDFRound.java,28.0,1.0,27.0,0.0,8.0,5.0,9.0,3.0,1.0,31.5,0.5,1.0,1.0,0.0,8.0,7.0,6.0,8.0,0.0,1.0,4.0,3.0,316.0,24.0,258.0,76.0,164.0,34.0,122.0,160.0,67.0,110.0,27.0,17.0,29.0,2.5,37.5,0.13,63.0,39.0,68.0,25.0,1.0,6.714285714285714,29.0,2.0,7.785714285714286,27.0,1.0,36.07142857142857,460.0,0.0,0.5714285714285714,4.0
File,GenericUDFRpad.java,9.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,58.0,5.0,30.0,20.0,7.0,23.0,8.0,12.0,6.0,7.0,2.0,2.0,2.0,2.5,0.0,0.77,3.0,3.0,3.0,2.0,2.0,4.0,6.0,3.0,3.6666666666666665,5.0,1.0,1.6666666666666667,2.0,0.0,0.6666666666666666,1.0
File,GenericUDFSQCountCheck.java,13.0,1.0,12.0,0.0,3.0,2.0,3.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,3.0,102.0,13.0,68.0,32.0,31.0,22.0,32.0,42.0,24.0,21.0,6.0,5.0,7.0,2.0,63.0,0.32,10.0,9.0,11.0,4.0,1.0,2.25,4.0,1.0,3.25,5.0,1.0,2.5,6.0,0.0,0.75,2.0
File,GenericUDFSentences.java,26.0,2.0,22.0,2.0,4.0,4.0,6.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,133.0,14.0,93.0,46.0,47.0,26.0,48.0,61.0,32.0,38.0,8.0,8.0,11.0,2.0,33.0,0.28,12.0,12.0,17.0,3.0,2.0,3.3333333333333335,5.0,2.0,8.333333333333334,18.0,1.0,8.666666666666666,21.0,0.0,1.3333333333333333,3.0
File,GenericUDFSha2.java,19.0,2.0,16.0,1.0,3.0,3.0,3.0,2.0,1.0,16.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,1.0,3.0,137.0,15.0,99.0,48.0,47.0,23.0,54.0,68.0,36.0,39.0,6.0,6.0,6.0,2.0,30.0,0.23,13.0,13.0,13.0,8.0,1.0,4.055555555555555,19.0,1.0,4.055555555555555,15.0,1.0,1.8333333333333333,12.0,0.0,0.2777777777777778,3.0
File,GenericUDFSize.java,13.0,0.0,12.0,0.0,3.0,3.0,3.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,84.0,7.0,55.0,27.0,25.0,22.0,28.0,37.0,22.0,19.0,4.0,4.0,5.0,2.0,50.0,0.4,8.0,8.0,10.0,3.0,2.0,4.666666666666667,6.0,2.0,6.333333333333333,9.0,1.0,3.0,4.0,0.0,0.6666666666666666,1.0
File,GenericUDFSortArray.java,16.0,2.0,14.0,0.0,2.0,2.0,2.0,2.0,1.0,14.666666666666666,0.0,2.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,116.0,14.0,79.0,41.0,36.0,23.0,44.0,53.0,32.0,27.0,3.0,3.0,3.0,1.6666666666666667,14.333333333333334,0.29,8.0,8.0,8.0,6.0,1.0,5.2631578947368425,18.0,2.0,8.052631578947368,26.0,1.0,3.3157894736842106,32.0,0.0,0.5789473684210527,3.0
File,GenericUDFSortArrayByField.java,24.0,2.0,20.0,2.0,3.0,3.0,4.0,2.0,1.0,16.333333333333332,0.0,3.0,0.0,0.0,4.0,6.0,10.0,6.0,0.0,0.0,0.0,6.0,202.0,22.0,141.0,56.0,77.0,39.0,84.0,102.0,49.0,60.0,7.0,7.0,10.0,1.6666666666666667,14.0,0.28,17.0,17.0,24.0,12.0,1.0,6.3,18.0,2.0,10.1,26.0,1.0,5.0,32.0,0.0,0.8,3.0
File,GenericUDFSoundex.java,9.0,1.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,16.5,0.0,1.0,0.0,0.0,7.0,7.0,4.0,7.0,0.0,0.0,4.0,3.0,121.0,13.0,84.0,43.0,35.0,24.0,41.0,54.0,33.0,25.0,3.0,3.0,3.0,2.0,41.0,0.29,12.0,12.0,13.0,9.0,1.0,3.6363636363636362,7.0,1.0,3.8181818181818183,6.0,1.0,1.7272727272727273,3.0,0.0,0.6363636363636364,1.0
File,GenericUDFSplit.java,17.0,2.0,15.0,0.0,3.0,3.0,4.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,101.0,14.0,66.0,30.0,29.0,21.0,33.0,46.0,26.0,23.0,5.0,5.0,6.0,2.0,33.0,0.32,10.0,10.0,11.0,3.0,2.0,3.0,4.0,2.0,5.666666666666667,9.0,1.0,4.666666666666667,8.0,0.0,1.0,2.0
File,GenericUDFStringToMap.java,22.0,3.0,19.0,0.0,5.0,5.0,5.0,1.0,1.0,14.5,0.0,1.0,0.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,122.0,15.0,85.0,40.0,43.0,22.0,42.0,56.0,32.0,30.0,8.0,8.0,8.0,1.5,21.0,0.26,14.0,14.0,15.0,3.0,0.0,3.066666666666667,9.0,1.0,3.466666666666667,11.0,1.0,2.533333333333333,13.0,0.0,0.26666666666666666,2.0
File,GenericUDFStruct.java,13.0,1.0,12.0,0.0,3.0,3.0,3.0,1.0,1.0,10.5,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,79.0,9.0,52.0,25.0,22.0,18.0,30.0,39.0,22.0,18.0,5.0,5.0,6.0,2.0,16.5,0.35,8.0,8.0,9.0,3.0,0.0,2.0,6.0,1.0,3.4285714285714284,8.0,1.0,2.7142857142857144,12.0,0.0,0.42857142857142855,2.0
File,GenericUDFStructField.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,53.0,6.0,26.0,19.0,3.0,21.0,10.0,14.0,11.0,3.0,1.0,1.0,1.0,2.0,0.0,0.81,3.0,3.0,3.0,3.0,0.0,1.5,6.0,1.0,2.75,6.0,1.0,1.0,1.0,0.0,0.0,0.0
File,GenericUDFSubstringIndex.java,25.0,3.0,22.0,1.0,4.0,4.0,4.0,3.0,1.0,13.5,0.0,1.0,0.0,0.0,4.0,4.0,7.0,4.0,0.0,0.0,1.0,3.0,159.0,17.0,117.0,45.0,62.0,25.0,64.0,82.0,33.0,54.0,12.0,12.0,12.0,2.0,28.5,0.21,17.0,17.0,17.0,10.0,1.0,4.0,8.0,1.0,4.75,12.0,1.0,5.0,30.0,0.0,0.375,2.0
File,GenericUDFTestGetJavaBoolean.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,59.0,6.0,33.0,18.0,11.0,20.0,16.0,22.0,13.0,10.0,3.0,3.0,3.0,2.0,33.0,0.61,5.0,5.0,5.0,5.0,2.0,2.6666666666666665,4.0,2.0,3.0,5.0,1.0,1.6666666666666667,3.0,0.0,0.3333333333333333,1.0
File,GenericUDFTestGetJavaString.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,55.0,6.0,29.0,17.0,7.0,20.0,14.0,19.0,12.0,7.0,2.0,2.0,2.0,2.0,33.0,0.69,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.3333333333333335,3.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0
File,GenericUDFTestTranslate.java,19.0,1.0,17.0,1.0,5.0,5.0,6.0,2.0,1.0,16.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,3.0,124.0,14.0,87.0,38.0,48.0,23.0,48.0,63.0,34.0,37.0,9.0,9.0,11.0,2.0,63.0,0.26,19.0,19.0,25.0,7.0,2.0,3.5,5.0,1.0,4.25,8.0,1.0,7.5,22.0,0.0,1.25,3.0
File,GenericUDFTimestamp.java,12.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,116.0,12.0,70.0,37.0,28.0,34.0,40.0,49.0,30.0,22.0,4.0,4.0,4.0,2.0,58.0,0.49,8.0,8.0,8.0,4.0,2.0,3.25,7.0,1.0,4.5,11.0,1.0,3.0,8.0,0.0,0.5,1.0
File,GenericUDFToBinary.java,15.0,1.0,14.0,0.0,2.0,2.0,4.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,88.0,9.0,62.0,27.0,29.0,17.0,31.0,39.0,22.0,19.0,4.0,4.0,8.0,2.0,50.0,0.27,7.0,7.0,11.0,3.0,2.0,2.6666666666666665,4.0,3.0,4.0,6.0,1.0,3.6666666666666665,8.0,0.0,0.6666666666666666,1.0
File,GenericUDFToChar.java,9.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,3.0,18.0,0.0,1.0,0.0,1.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,114.0,15.0,75.0,41.0,27.0,24.0,40.0,50.0,29.0,24.0,3.0,3.0,3.0,2.0,61.0,0.32,9.0,9.0,9.0,6.0,1.0,2.2,4.0,1.0,3.0,6.0,1.0,1.8,4.0,0.0,0.4,1.0
File,GenericUDFToDate.java,16.0,1.0,15.0,0.0,3.0,2.0,3.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,102.0,9.0,73.0,37.0,32.0,20.0,36.0,44.0,26.0,22.0,6.0,4.0,6.0,2.0,50.0,0.27,9.0,7.0,9.0,3.0,2.0,3.6666666666666665,7.0,3.0,4.666666666666667,8.0,1.0,3.0,6.0,0.0,1.0,2.0
File,GenericUDFToDecimal.java,9.0,1.0,8.0,0.0,2.0,2.0,2.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,99.0,14.0,67.0,31.0,28.0,18.0,37.0,47.0,26.0,23.0,3.0,3.0,3.0,2.0,56.0,0.27,9.0,9.0,9.0,6.0,1.0,2.1666666666666665,4.0,1.0,2.8333333333333335,7.0,1.0,1.6666666666666667,4.0,0.0,0.3333333333333333,1.0
File,GenericUDFToIntervalDayTime.java,12.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,88.0,9.0,52.0,25.0,22.0,27.0,27.0,34.0,19.0,17.0,3.0,3.0,3.0,2.0,50.0,0.52,6.0,6.0,6.0,3.0,2.0,2.6666666666666665,4.0,3.0,4.0,6.0,1.0,2.3333333333333335,4.0,0.0,0.6666666666666666,1.0
File,GenericUDFToIntervalYearMonth.java,12.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,88.0,9.0,52.0,25.0,22.0,27.0,27.0,34.0,19.0,17.0,3.0,3.0,3.0,2.0,50.0,0.52,6.0,6.0,6.0,3.0,2.0,2.6666666666666665,4.0,3.0,4.0,6.0,1.0,2.3333333333333335,4.0,0.0,0.6666666666666666,1.0
File,GenericUDFToTimestampLocalTZ.java,11.0,0.0,11.0,0.0,3.0,2.0,3.0,1.0,2.0,17.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,114.0,10.0,84.0,39.0,38.0,20.0,38.0,48.0,26.0,25.0,9.0,4.0,9.0,2.0,53.0,0.24,14.0,9.0,14.0,5.0,1.0,3.4,10.0,1.0,3.4,8.0,1.0,2.2,6.0,0.0,0.6,2.0
File,GenericUDFToUnixTimeStamp.java,18.0,1.0,18.0,0.0,5.0,4.0,5.0,3.0,1.0,28.0,1.0,1.0,1.0,0.0,6.0,5.0,8.0,6.0,0.0,0.0,3.0,3.0,186.0,16.0,150.0,59.0,80.0,20.0,81.0,105.0,52.0,60.0,12.0,11.0,12.0,2.0,73.0,0.13,27.0,22.0,27.0,15.0,1.0,6.166666666666667,13.0,1.0,6.666666666666667,15.0,1.0,9.833333333333334,42.0,0.0,1.0,3.0
