Name,lines_added,lines_deleted,comments_added,comments_deleted,commits,bug_fixes,avg_time_between_changes,dev_expertise_avg,dev_expertise_min,developer_count,commits_global,avg_time_between_changes_global,developer_count_global
beeline/src/java/org/apache/hive/beeline/BeeLineSignalHandler.java,1,2,0,0,2,1,345.0,29.0,1,2,4,591.3333333333334,4
beeline/src/java/org/apache/hive/beeline/BooleanCompleter.java,1,1,0,0,1,1,0,57.0,57,1,1,0,1
beeline/src/java/org/apache/hive/beeline/BufferedRows.java,42,31,0,0,4,2,183.33333333333334,15.0,0,4,7,295.6666666666667,7
beeline/src/java/org/apache/hive/beeline/ClientCommandHookFactory.java,77,19,0,0,2,1,542.0,30.0,3,2,3,438.5,3
beeline/src/java/org/apache/hive/beeline/ClientHook.java,1,1,0,0,1,1,0,57.0,57,1,2,877.0,2
beeline/src/java/org/apache/hive/beeline/ColorBuffer.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/CommandHandler.java,1,1,0,0,1,1,0,57.0,57,1,5,443.5,4
beeline/src/java/org/apache/hive/beeline/Commands.java,517,394,3,5,26,2,28.48,19.5,0,12,65,29.84375,25
beeline/src/java/org/apache/hive/beeline/DatabaseConnection.java,1,1,0,0,1,1,0,57.0,57,1,15,126.71428571428571,10
beeline/src/java/org/apache/hive/beeline/DatabaseConnections.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/DeprecatedSeparatedValuesOutputFormat.java,1,1,0,0,1,1,0,57.0,57,1,3,589.0,3
beeline/src/java/org/apache/hive/beeline/DriverInfo.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/HiveSchemaTool.java,1655,711,0,0,45,9,16.772727272727273,51.666666666666664,0,21,59,29.689655172413794,26
beeline/src/java/org/apache/hive/beeline/IncrementalRows.java,6,6,0,0,2,1,507.0,29.5,2,2,4,591.3333333333334,4
beeline/src/java/org/apache/hive/beeline/IncrementalRowsWithNormalization.java,75,1,3,0,2,1,507.0,29.5,2,2,2,507.0,2
beeline/src/java/org/apache/hive/beeline/OutputFile.java,60,8,0,0,2,1,259.0,30.0,3,2,4,591.3333333333334,4
beeline/src/java/org/apache/hive/beeline/OutputFormat.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/ReflectiveCommandHandler.java,8,4,0,0,2,1,542.0,30.0,3,2,6,354.8,5
beeline/src/java/org/apache/hive/beeline/Reflector.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/Rows.java,25,20,0,0,5,1,127.75,25.8,0,5,8,254.0,8
beeline/src/java/org/apache/hive/beeline/SQLCompleter.java,1,1,0,0,1,1,0,57.0,57,1,3,577.0,3
beeline/src/java/org/apache/hive/beeline/SeparatedValuesOutputFormat.java,71,74,0,0,3,1,116.5,53.5,50,2,10,197.11111111111111,9
beeline/src/java/org/apache/hive/beeline/SunSignalHandler.java,12,3,0,0,2,1,345.0,29.0,1,2,4,591.3333333333334,4
beeline/src/java/org/apache/hive/beeline/TableNameCompletor.java,1,1,0,0,1,1,0,57.0,57,1,4,591.3333333333334,4
beeline/src/java/org/apache/hive/beeline/TableOutputFormat.java,4,2,0,0,2,1,522.0,28.5,0,2,6,354.8,5
beeline/src/java/org/apache/hive/beeline/VerticalOutputFormat.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/XMLAttributeOutputFormat.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/XMLElementOutputFormat.java,1,1,0,0,1,1,0,57.0,57,1,3,887.0,3
beeline/src/java/org/apache/hive/beeline/cli/CliOptionsProcessor.java,3,3,0,0,2,1,416.0,54.0,51,2,3,490.5,3
beeline/src/java/org/apache/hive/beeline/cli/HiveCli.java,6,2,0,0,2,1,416.0,53.5,50,2,4,327.0,4
beeline/src/java/org/apache/hive/beeline/hs2connection/BeelineConfFileParseException.java,27,0,0,0,1,0,0,35.0,35,1,1,0,1
